Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_27022023014784;0062067000;;0090018000;X3;681006852R;ECM---8491;7;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202303170000;202303200725;1;100
0090018000_27022023014785;0029271000;;0090018000;X3;739109870R;ECM---5562;1;1800;1200;930;249,000;45;GERB--0088_1800_1200;none;202303300000;202304031445;5;100
0090018000_27022023014786;0029271000;;0090018000;X3;679001853R;SFDA--6814;15;1600;1200;930;227,000;45;GERB--1613_1600_1200;none;202303150000;202303170925;2;100
0090018000_27022023014787;0062067900;;0090018000;X1;269161639R;ECA---0021;1;1200;1000;421;47,022;0;GERB--3551_1200_1000;none;202303150000;202303160750;2;100
0090018000_27022023014788;0062069600;;0090018000;X3;799229469R;SLI---0601;62;1200;1000;750;105,224;45;GERB--1213_1200_1000;none;202304040000;202304061635;0;100
0090018000_27022023014789;0029271000;;0090018000;X3;799279589R;SLI---1200;1;1600;1200;930;164,360;45;GERB--1613_1600_1200;none;202303230000;202303272005;1;100
0090018000_27022023014790;0062067000;;0090018000;X3;681006852R;ECM---8491;12;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202304130000;202304140725;1;100
0090018000_27022023014791;0062059600;;0090018000;X0;766232445R;SLI---0901;1;1600;1200;750;197,340;45;GERB--1613_1600_1200;none;202304100000;202304112115;3;100
0090018000_27022023014792;0062069600;;0090018000;X3;794206304R;SFDA--6640;1;1600;1200;930;225,500;45;GERB--1613_1600_1200;none;202303270000;202303291635;3;100
0090018000_27022023014793;0062059600;;0090018000;X0;765304573R;SLI---1200;1;1600;1200;930;551,560;45;GERB--1613_1600_1200;none;202304260000;202304272115;6;100
0090018000_27022023014794;0062055700;;0090018000;X1;769337588R;SLI---0770;2;1200;1000;975;134,820;45;GERB--1213_1200_1000;none;202304200000;202304241240;1;100
0090018000_27022023014795;0062067900;;0090018000;X1;769346765R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304200000;202304241645;2;100
0090018000_27022023014796;0062059600;;0090018000;X0;671204427R;SLI---0901;1;1600;1200;750;323,700;45;GERB--1613_1600_1200;none;202304270000;202304282115;4;100
0090018000_27022023014797;0062067900;;0090018000;X1;769362610R;SLI---0601;4;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202304040000;202304050750;1;100
0090018000_27022023014798;0062055700;;0090018000;X3;638120100R;SFDA--6836;5;1600;1200;930;149,322;45;GERB--1613_1600_1200;none;202303150000;202303161540;1;100
0090018000_27022023014799;0062059600;;0090018000;X0;8201640263;SLI---0760;1;1200;1000;930;345,290;45;GERB--1213_1200_1000;none;202303130000;202303140610;2;100
0090018000_27022023014800;0062067900;;0090018000;X1;620727808R;SLI---1271;8;1600;1200;975;166,392;45;GERB--1613_1600_1200;none;202303300000;202303310750;1;100
0090018000_27022023014801;0062060800;;0090018000;X2;172038007R;ECM---5712;19;1600;1200;1350;207,720;45;GERB--1613_1600_1200;none;202303100000;202303130915;5;100
0090018000_27022023014802;0029271000;;0090018000;X1;749025768R;ECM---4390;13;1800;1400;1020;201,008;45;GERB--0343_1800_1400;none;202304140000;202304180925;3;3
0090018000_27022023014803;0062055700;;0090018000;X1;769338352R;SLI---0760;1;1200;1000;930;133,104;45;GERB--1213_1200_1000;none;202304140000;202304171240;2;100
0090018000_27022023014804;0062069400;;0090018000;X0;663606500R;CON-S-0130;1;780;570;478;96,256;47;GERB--3195_780_570;widthwise;202304100000;202304172025;3;4
0090018000_27022023014805;0062069600;;0090018000;X1;749404943R;SLI---1271;4;1600;1200;975;157,060;45;GERB--1613_1600_1200;none;202303310000;202304042110;1;100
0090018000_27022023014806;0062067900;;0090018000;X1;985P27684R;ECA---0021;1;1200;1000;359;50,240;0;GERB--3551_1200_1000;none;202303240000;202303270750;46;100
0090018000_27022023014807;0062059600;;0090018000;X0;762A20650R;SLI---0601;1;1200;1000;750;222,940;45;GERB--1213_1200_1000;none;202304130000;202304141055;3;100
0090018000_27022023014808;0062067900;;0090018000;X1;769520359R;SLI---1101;10;1900;1200;750;177,104;45;GERB--0109_1900_1200;none;202303140000;202303151255;2;100
0090018000_27022023014809;0062059600;;0090018000;X0;762A37185R;SLI---0601;1;1200;1000;750;223,300;45;GERB--1213_1200_1000;none;202304130000;202304142115;3;100
0090018000_27022023014810;0062059600;;0090018000;X0;762A38486R;SLI---0760;2;1200;1000;930;291,480;45;GERB--1213_1200_1000;none;202304170000;202304180610;4;100
0090018000_27022023014811;0029938000;;0090018000;X3;272707927R;ECM---5565;14;1400;1200;1450;179,400;45;GERB--0475_1400_1200;none;202303310000;202304101020;9;100
0090018000_27022023014812;0062067900;;0090018000;X1;829013154R;ECM---0560;11;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202303170000;202303201255;2;100
0090018000_27022023014813;0062067900;;0090018000;X1;261A36272R;ECA---0021;1;1200;1000;459;54,546;0;GERB--3551_1200_1000;none;202303030000;202303061645;20;100
0090018000_27022023014814;0062055700;;0090018000;X1;668119700R;SFDA--6758;3;1600;1200;930;216,200;45;GERB--1613_1600_1200;none;202304130000;202304142005;2;100
0090018000_27022023014815;0062059600;;0090018000;X0;762A26597R;SLI---0760;1;1200;1000;930;291,000;45;GERB--1213_1200_1000;none;202303230000;202303241055;4;100
0090018000_27022023014816;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202304270000;202305020935;8;100
0090018000_27022023014817;0029908700;;0090018000;X4;876118373R;SLI---0770;10;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202304170000;202304190740;1;100
0090018000_27022023014818;0062059600;;0090018000;X0;767122931R;SLI---1200;2;1600;1200;930;356,560;45;GERB--1613_1600_1200;none;202304170000;202304181125;6;100
0090018000_27022023014819;0062069600;;0090018000;X1;679032377R;SLI---1271;1;1600;1200;975;184,600;45;GERB--1613_1600_1200;none;202304130000;202304171215;3;100
0090018000_27022023014820;0062059600;;0090018000;X0;762A20650R;SLI---0601;1;1200;1000;750;222,940;45;GERB--1213_1200_1000;none;202303210000;202303220610;3;100
0090018000_27022023014821;0062069400;;0090018000;X0;852480062R;SLI---1271;2;1600;1200;975;808,300;45;GERB--1613_1600_1200;none;202304050000;202304132025;12;100
0090018000_27022023014822;0062067900;;0090018000;X1;769359302R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304030000;202304041130;2;100
0090018000_27022023014823;0062069600;;0090018000;X3;849510106R;SLI---1271;1;1600;1200;975;211,912;45;GERB--1613_1600_1200;none;202303270000;202303291635;3;100
0090018000_27022023014824;0062069400;;0090018000;X0;8201677103;ECM---1934;1;1200;1000;545;729,500;45;GERB--1213_1200_1000;none;202304110000;202304182025;2;100
0090018000_27022023014825;0062067900;;0090018000;X1;682603635R;ECA---0021;1;1200;1000;459;47,020;0;GERB--3551_1200_1000;none;202303100000;202303131645;11;100
0090018000_27022023014826;0062059600;;0090018000;X0;670008674R;MTEM--8612;3;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202304050000;202304062115;5;100
0090018000_27022023014827;0062055700;;0090018000;X1;668621211R;ECA---0021;1;1200;1000;1155;153,500;0;GERB--3551_1200_1000;none;202304050000;202304061150;3;100
0090018000_27022023014828;0062069600;;0090018000;X1;668920867R;SLI---0760;2;1200;1000;930;152,366;45;GERB--1213_1200_1000;none;202303070000;202303092110;3;100
0090018000_27022023014829;0062067900;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202304130000;202304140750;5;100
0090018000_27022023014830;0028839800;;0090018000;X1;749024966R;ECM---4649;1;2030;1530;1350;294,220;45;GERB--0894_2030_1530;none;202303230000;202303241440;4;100
0090018000_27022023014831;0062067900;;0090018000;X1;623103138R;SLI---0770;1;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202303170000;202303201645;2;100
0090018000_27022023014832;0062059600;;0090018000;X0;762185808R;SLI---0760;1;1200;1000;930;704,120;45;GERB--1213_1200_1000;none;202303200000;202303211125;10;100
0090018000_27022023014833;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202303060000;202303081650;8;100
0090018000_27022023014834;0062055700;;0090018000;X1;769321980R;SLI---0770;1;1200;1000;975;134,610;45;GERB--1213_1200_1000;none;202303010000;202303021150;1;100
0090018000_27022023014835;0062055700;;0090018000;X1;909002897R;ECA---0021;7;1200;1000;1155;86,480;0;GERB--3551_1200_1000;none;202303020000;202303031155;2;100
0090018000_27022023014836;0062067900;;0090018000;X1;769377743R;SLI---0601;3;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202303170000;202303201645;1;100
0090018000_27022023014837;0062067900;;0090018000;X1;764368735R;ECA---0021;1;1200;1000;459;64,840;0;GERB--3551_1200_1000;none;202304250000;202304260750;5;100
0090018000_27022023014838;0062067900;;0090018000;X1;769121432R;ECA---0021;1;1200;1000;943;88,470;0;GERB--3551_1200_1000;none;202303220000;202303232115;3;100
0090018000_27022023014839;0062069600;;0090018000;X1;794202382R;SLI---1271;3;1600;1200;975;176,200;45;GERB--1613_1600_1200;none;202303020000;202303062110;2;100
0090018000_27022023014840;0029271000;;0090018000;X3;849517970R;SLI---0760;2;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202303130000;202303150925;3;100
0090018000_27022023014841;0029908700;;0090018000;X4;873123547R;SLI---0770;1;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202304110000;202304132025;2;100
0090018000_27022023014842;0029938000;;0090018000;X3;272707927R;ECM---5565;17;1400;1200;1450;179,400;45;GERB--0475_1400_1200;none;202303030000;202303101150;9;100
0090018000_27022023014843;0028839800;;0090018000;X1;849023117R;SLI---1200;1;1600;1200;930;309,500;45;GERB--1613_1600_1200;none;202304250000;202304261125;2;100
0090018000_27022023014844;0062067900;;0090018000;X1;769135803R;ECA---0021;1;1200;1000;943;94,680;0;GERB--3551_1200_1000;none;202303160000;202303170750;2;100
0090018000_27022023014845;0029908700;;0090018000;X4;873701312R;SLI---0020;1;800;600;445;16,670;0;GERB--3543_800_600;none;202303020000;202303061140;7;100
0090018000_27022023014846;0062067000;;0090018000;X3;681006852R;ECM---8491;7;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202303200000;202303211100;1;100
0090018000_27022023014847;0029908700;;0090018000;X4;873620570R;SLI---0770;6;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303220000;202303242055;2;100
0090018000_27022023014848;0062059600;;0090018000;X0;764433506R;SLI---0601;1;1200;1000;750;260,520;45;GERB--1213_1200_1000;none;202303200000;202303211125;4;100
0090018000_27022023014849;0062055700;;0090018000;X1;909300814R;ECA---0021;1;1200;1000;359;46,180;0;GERB--3551_1200_1000;none;202303240000;202303271240;7;100
0090018000_27022023014850;0062059600;;0090018000;X0;8201638486;MTEM--3124;1;1605;1205;1950;762,200;45;GERB--0394_1605_1205;none;202303150000;202303162115;2;100
0090018000_27022023014851;0062067900;;0090018000;X1;809015570R;ECM---0560;2;2350;1000;950;271,360;45;GERB--1058_2350_1000;none;202303270000;202303282115;2;100
0090018000_27022023014852;0062067900;;0090018000;X1;622542315R;SLI---0770;1;1200;1000;975;170,088;45;GERB--1213_1200_1000;none;202303140000;202303150750;3;100
0090018000_27022023014853;0029908700;;0090018000;X4;864300394R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202304180000;202304200740;10;100
0090018000_27022023014854;0062069600;;0090018000;X1;749413810R;SLI---1271;1;1600;1200;975;179,580;45;GERB--1613_1600_1200;none;202303280000;202303300740;1;100
0090018000_27022023014855;0062067900;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202304180000;202304192115;5;100
0090018000_27022023014856;0062069600;;0090018000;X1;679002227R;ECM---8492;3;1588;1158;1300;267,500;45;GERB--0895_1588_1158;none;202304060000;202304110740;3;100
0090018000_27022023014857;0062067900;;0090018000;X1;809010183R;ECM---0560;10;2350;1000;950;286,656;45;GERB--1058_2350_1000;none;202303310000;202304031255;3;100
0090018000_27022023014858;0062067900;;0090018000;X1;829001375R;ECM---0560;3;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202304200000;202304240630;2;100
0090018000_27022023014859;0062069600;;0090018000;X1;749408303R;SLI---1271;1;1600;1200;975;177,760;45;GERB--1613_1600_1200;none;202303310000;202304040740;1;100
0090018000_27022023014860;0062067900;;0090018000;X1;829001375R;ECM---0560;5;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202304100000;202304111215;2;100
0090018000_27022023014861;0062059600;;0090018000;X0;751701056R;SLI---0771;1;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202303310000;202304032115;4;100
0090018000_27022023014862;0062069600;;0090018000;X1;849505086R;SLI---1271;4;1600;1200;975;181,960;45;GERB--1613_1600_1200;none;202304040000;202304060740;2;100
0090018000_27022023014863;0062067000;;0090018000;X3;682001173R;ECM---6799;6;2200;1600;1450;258,560;45;GERB--0515_2200_1600;none;202303290000;202303301100;2;100
0090018000_27022023014864;0062069600;;0090018000;X1;849041688R;SLI---1271;2;1600;1200;975;460,000;45;GERB--1613_1600_1200;none;202304270000;202305021635;5;100
0090018000_27022023014865;0062067900;;0090018000;X1;684100207R;ECA---0021;1;1200;1000;359;49,240;0;GERB--3551_1200_1000;none;202303270000;202303281645;42;100
0090018000_27022023014866;0029908700;;0090018000;X4;873123547R;SLI---0770;5;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303200000;202303221650;2;100
0090018000_27022023014867;0062067900;;0090018000;X1;829013154R;ECM---0560;2;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202303220000;202303231255;2;100
0090018000_27022023014868;0062069600;;0090018000;X1;749417459R;SLI---1271;1;1600;1200;975;212,200;45;GERB--1613_1600_1200;none;202304200000;202304250740;2;100
0090018000_27022023014869;0062067900;;0090018000;X1;768518016R;SLI---1101;1;1900;1200;750;257,460;45;GERB--0109_1900_1200;none;202303020000;202303032115;3;100
0090018000_27022023014870;0062059600;;0090018000;X0;767515402R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202304110000;202304122115;5;100
0090018000_27022023014871;0062055700;;0090018000;X1;769136406R;ECA---0021;1;1200;1000;1057;108,300;0;GERB--3551_1200_1000;none;202303030000;202303061240;3;100
0090018000_27022023014872;0062067900;;0090018000;X1;623108550R;SLI---0770;1;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202303290000;202303300750;2;100
0090018000_27022023014873;0062059600;;0090018000;X0;671204427R;SLI---0901;2;1600;1200;750;323,700;45;GERB--1613_1600_1200;none;202304110000;202304121055;4;100
0090018000_27022023014874;0062069600;;0090018000;X1;849514754R;SLI---1271;1;1600;1200;975;178,600;45;GERB--1613_1600_1200;none;202304130000;202304172110;2;100
0090018000_27022023014875;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202303300000;202304030740;8;100
0090018000_27022023014876;0062069600;;0090018000;X1;668920867R;SLI---0760;3;1200;1000;930;152,366;45;GERB--1213_1200_1000;none;202304200000;202304252110;3;100
0090018000_27022023014877;0062059600;;0090018000;X0;8201615965;MTEM--5517;1;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202304040000;202304050610;2;100
0090018000_27022023014878;0062067900;;0090018000;X1;251632713R;ECA---0021;1;1200;1000;459;47,250;0;GERB--3551_1200_1000;none;202303100000;202303131645;4;100
0090018000_27022023014879;0029908700;;0090018000;X4;873123547R;SLI---0770;6;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202304050000;202304101140;2;100
0090018000_27022023014880;0062067900;;0090018000;X1;768518016R;SLI---1101;2;1900;1200;750;257,460;45;GERB--0109_1900_1200;none;202303280000;202303290750;3;100
0090018000_27022023014881;0062065300;;0090018000;X1;638407842R;SLI---1200;1;1600;1200;930;196,420;45;GERB--1613_1600_1200;none;202303010000;202303022040;3;100
0090018000_27022023014882;0062067900;;0090018000;X1;769151408R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303100000;202303131645;1;100
0090018000_27022023014883;0062067900;;0090018000;X1;620905631R;SLI---0760;1;1200;1000;930;153,068;45;GERB--1213_1200_1000;none;202303220000;202303230750;2;100
0090018000_27022023014884;0062067900;;0090018000;X1;620927800R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202303130000;202303141130;2;100
0090018000_27022023014885;0062059600;;0090018000;X0;762493511R;SLI---0760;1;1200;1000;930;704,360;45;GERB--1213_1200_1000;none;202303280000;202303291055;10;100
0090018000_27022023014886;0062059600;;0090018000;X0;8201615965;MTEM--5517;2;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202304170000;202304181125;2;100
0090018000_27022023014887;0062067000;;0090018000;X3;681006852R;ECM---8491;6;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202303220000;202303230725;1;100
0090018000_27022023014888;0002893800;;0090018000;X1;769242666R;SLI---0770;2;1200;1000;975;248,880;45;GERB--1213_1200_1000;none;202303060000;202304030925;3;100
0090018000_27022023014889;0062069400;;0090018000;X0;8201677047;SLI---1200;1;1600;1200;930;546,300;45;GERB--1613_1600_1200;none;202303280000;202304042025;1;100
0090018000_27022023014890;0062055700;;0090018000;X1;243121471R;ECA---0021;1;1200;1000;1057;154,140;0;GERB--3551_1200_1000;none;202303240000;202303271240;2;100
0090018000_27022023014891;0028839800;;0090018000;X1;749025510R;ECM---8493;9;2030;1530;1350;245,360;45;GERB--0894_2030_1530;none;202303170000;202303201155;4;100
0090018000_27022023014892;0062065300;;0090018000;X1;638411439R;SLI---1200;1;1600;1200;930;195,580;45;GERB--1613_1600_1200;none;202304110000;202304121615;4;100
0090018000_27022023014893;0029908700;;0090018000;X4;883054589R;SFDA--6640;12;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303070000;202303091650;2;100
0090018000_27022023014894;0062059600;;0090018000;X0;850427237R;SLI---1200;2;1600;1200;930;370,780;45;GERB--1613_1600_1200;none;202303300000;202303311055;6;100
0090018000_27022023014895;0062067900;;0090018000;X1;985P18630R;ECA---0021;1;1200;1000;459;54,250;0;GERB--3551_1200_1000;none;202304270000;202304280750;4;100
0090018000_27022023014896;0029271000;;0090018000;X3;849501524R;SLI---0760;1;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202304120000;202304142005;3;100
0090018000_27022023014897;0062069400;;0090018000;X0;901336133R;CON-S-0130;1;780;570;478;101,520;47;GERB--3195_780_570;widthwise;202303160000;202303232025;2;4
0090018000_27022023014898;0062067900;;0090018000;X1;638A89206R;ECA---0021;1;1200;1000;1057;125,190;0;GERB--3551_1200_1000;none;202303090000;202303102115;2;100
